row_index,cooks_distance,leverage,standardized_residual,communityname,state
1540,0.000697327090776664,0.005421443859390832,-1.3382718715803754,Uticacity,36
596,0.0006925775107500432,0.00374954392800851,-1.6050673260826431,WhitePlainscity,36
1597,0.0006849739381010089,0.0075449292215492725,1.1231270423910162,Cumberlandcity,24
1969,0.0006835331175177448,0.05375285210086488,0.41043589360035326,SanFranciscocity,6
1102,0.000681368516536821,0.003099528988827645,1.7515925867897357,Middletowntown,44
259,0.0006787629611561749,0.007780385615165756,-1.100845644686445,Pecoscity,48
779,0.0006772487610446868,0.004261460227417732,1.488440799955397,McMinnvillecity,47
1792,0.0006743074536918858,0.004687550046927239,1.4157929893898826,MountHollytownship,34
58,0.0006721802596646231,0.0046538718347762095,1.4186875293081647,Huntsvillecity,1
687,0.0006690713097669255,0.023106920881559863,0.6292927079527327,HuntingtonParkcity,6
157,0.0006598207326638056,0.009393691843740837,0.9869823507718404,Hendersoncity,37
1970,0.0006581477446521598,0.002922939657308575,1.7728833199676737,Caycecity,45
1940,0.0006569957695976622,0.005517072165549597,1.2876257052870783,Charlestoncity,54
388,0.0006562760086755914,0.004380705036151049,1.4450468518937345,MorenoValleycity,6
799,0.0006551478994164099,0.007065419548916967,-1.1353376350856104,Juneaucity,2
148,0.0006541172553836464,0.006012109190490955,1.2304640732459846,Bartowcity,12
1116,0.0006538927610564328,0.0037005040991354393,1.5699354387847624,Chickashacity,40
674,0.0006534415959322038,0.0034320523322165127,-1.6298360251345343,Roanokecity,51
1925,0.0006499635980023357,0.011686032618353333,-0.8772481365439814,ElCentrocity,6
711,0.0006467455490262624,0.002991856022185011,1.7370397226028085,Springfieldcity,39
1487,0.0006419318351902088,0.0031295362549532647,1.6919512498584268,Frederickcity,24
953,0.0006405510726640427,0.006027696844447965,1.2160525417199373,SouthMiamicity,12
634,0.0006358951816960675,0.004006969910425073,-1.4875682281055544,Glasgowcity,21
702,0.0006334925802506981,0.0064774046209116806,-1.1663345614075582,Hermistoncity,41
94,0.00062689355801866,0.002949156831998809,1.7225452516317592,RohnertParkcity,6
209,0.0006257643078370641,0.012232482399147015,0.8410842150128465,Clemsoncity,45
1427,0.0006231266762477921,0.012199639657669079,-0.8404527032649135,MountPleasantcity,48
1555,0.0006227661091670256,0.0031575449908279023,1.6590710774318933,Medfordcity,25
781,0.0006211272742331475,0.005004596683974915,1.3148624202260433,Jacksoncity,47
1632,0.0006151190850502758,0.02903938150693846,-0.5366000952336226,Mesacity,4
640,0.0006120235024432299,0.014040543430729016,-0.7756854363691054,Dinubacity,6
334,0.000611970896701762,0.005447956737024122,1.2506227777538332,Palestinecity,48
262,0.0006097862527648509,0.012272613229926382,-0.8289013681044304,Richmondcity,51
1655,0.000609679375296018,0.016387796836238113,0.7157583745991581,TwentyninePalms-MorongoValle,6
1692,0.0006084169684658855,0.004969616527734916,-1.30593454058584,Magnoliacity,5
1327,0.0006063930112778623,0.005385466049324707,-1.2521514648246137,Hendersoncity,32
1125,0.0006024852653442396,0.007842021033668666,1.0330316940258601,Douglascity,13
431,0.000602127331675882,0.019396477454219803,-0.6528200432450149,Sacramentocity,6
1517,0.0005969845799622267,0.012940220013931313,-0.7984476965957333,Brigantinecity,34
434,0.0005916258430166582,0.016022426689386478,-0.713207726606291,Windhamtown,23
1910,0.0005898264388787117,0.009897751926805077,0.9088618556400139,Pomonacity,6
522,0.0005886312864576633,0.038080437234808154,-0.4562512886680796,Columbuscity,39
228,0.0005883813166757827,0.01042080957365008,0.8844392382428617,Newberrytown,45
1758,0.0005841182696816663,0.003672562025304491,1.4894670099576934,Richlandtownship,42
1195,0.000583751968919387,0.003089584743462652,1.6238885056706032,Watertowntown,25
1532,0.0005829403058544781,0.004265358362776376,1.3802892504387265,Palmdalecity,6
1556,0.000581162077726629,0.004829767359007502,1.2947867133377615,Enidcity,40
1664,0.0005752566820443224,0.004646293539338667,1.3135005257523664,Madisonvillecity,21
28,0.0005751237659420337,0.006278668829415196,1.1288680797173247,Beckleycity,54
512,0.0005733650468660603,0.013741695971082038,-0.7590227507446379,Chillicothecity,39
1244,0.0005717020020864909,0.023663477544830943,-0.5746578690674623,Pittsburghcity,42
1039,0.0005708521389534809,0.005224631813179351,1.2335606309864866,Springfieldcity,47
743,0.0005700869621380717,0.004534904797076757,-1.3236205568307695,Tupelocity,28
1204,0.0005625090782024713,0.003458392896172667,1.5063966404573415,CoralGablescity,12
650,0.000562445654356384,0.013146568246732793,0.7688195678149897,Radfordcity,51
628,0.0005585423280020852,0.006268051996929519,-1.1134235278784965,Kerrvillecity,48
86,0.0005574229023997358,0.013623119717190105,-0.7516913930229127,LakeHavasuCitycity,4
1710,0.0005561822527307818,0.01377147688839322,-0.7467428996376807,Laredocity,48
1787,0.0005523301764818035,0.009784600820822878,-0.8846198601086238,SouthSaltLakecity,49
169,0.00054968126920192,0.0031438790334366896,1.5620783500427171,Newarkcity,39
145,0.0005493527191562294,0.005755975764966374,1.1525948465289126,Lowellcity,25
558,0.0005493382753459673,0.005150639450376764,1.2187988486673234,Montereycity,6
1287,0.0005481114346437128,0.005389799856933627,1.1899770459445698,Lomitacity,6
495,0.0005460349483011893,0.00673827626645912,-1.0615285555488236,Demingcity,35
1289,0.0005457347649615406,0.014316620149936588,0.7252759787416744,Jacksonvillecity,1
1263,0.0005437586729757236,0.008708885253122,-0.9308644373921938,SanMateocity,6
1855,0.000543362440311656,0.005247389007197583,-1.2008665243291325,Parkersburgcity,54
180,0.0005412632169293331,0.0030035821405069276,-1.585971275700674,Sanduskycity,39
667,0.0005389381207775221,0.027530557533560925,0.5162546163791045,Atlantacity,13
586,0.0005388247209174427,0.006913415537859166,-1.0409622996130812,Albanycity,13
877,0.0005373859926256591,0.01104218545143082,0.8208589802058014,ChapelHilltown,37
1949,0.0005333870046718655,0.005392062322974643,-1.173636862931015,FortWaynecity,18
258,0.0005250549488932767,0.004552135006398974,-1.2678506242414918,Clarksburgcity,54
1983,0.0005230389254598692,0.004539270474096904,1.267214281535583,ForestParkcity,13
1361,0.0005213688626588729,0.0056899703000641835,-1.1293861913696202,Beltoncity,48
215,0.0005193623439269175,0.00424720786415083,1.3056394237322575,Lodicity,6
190,0.0005179430500142503,0.004026231833997673,-1.3393052884242127,Dovertown,34
1261,0.0005171194213879028,0.008736700666888173,-0.906317211585451,Bainbridgecity,13
323,0.0005158377878201225,0.012482910363381736,-0.7558488881581291,Killeencity,48
235,0.0005153754948578096,0.00448039630493258,-1.266171673394094,Enniscity,48
1306,0.0005153689913368483,0.026027173531544864,0.5196166712276896,Tulsacity,40
251,0.0005147131506955417,0.004445912751748743,1.2702775187544846,Lakelandcity,12
367,0.0005096486125454756,0.007519162045193312,-0.9704558537240584,Uvaldecity,48
1784,0.0005091195125972759,0.008895942497228398,-0.8911227527155106,MissouriCitycity,48
1451,0.0005085241179999757,0.006416279855173276,1.0499784362458295,Houmacity,22
470,0.0005060407213883551,0.007666196921616079,-0.9576254033872668,Everettcity,53
1801,0.0005051150209345043,0.005053192993392609,1.1799840809007733,Greenvillecity,45
453,0.0004994536982350311,0.0033628266684736846,-1.4395539115050575,Richmondcity,18
1037,0.0004985628675892915,0.0020539337209730855,1.8415533519239768,Framinghamtown,25
903,0.0004968700947612086,0.014477530795533893,0.6881315395343895,Narragansetttown,44
1012,0.000496220305438018,0.0067653346021824936,-1.0099097791281382,NewLondontown,9
238,0.0004957403073432379,0.002117229384251256,1.8086183773478814,Westfieldcity,25
637,0.0004928905800062289,0.004034611432099183,1.3051503453640494,Brocktoncity,25
1235,0.0004887238981689587,0.007265473348499814,0.966897444111455,Bristolborough,42
1475,0.0004849320251798522,0.007878655061538658,-0.9246147219919311,Eustiscity,12
1541,0.00048394130768328553,0.004439110267348115,-1.2326685389568326,Aikencity,45
1732,0.000483790030731882,0.008288816627937127,-0.9001995979518546,BayCitycity,48
581,0.00048212903519320564,0.005612634054927655,1.093553655281531,CedarGrovetownship,34
47,0.0004784308709704854,0.006512731789834334,-1.0108184763843004,Artesiacity,35
706,0.0004766732061744972,0.004392614837515909,1.2298634100278456,Alliancecity,39
1836,0.0004747497416711236,0.009678390446679817,0.8246752200781919,Brunswickcity,13
1030,0.0004726447947505352,0.00922201849610438,-0.843153478960997,Lancastercity,48
1670,0.0004675298634422572,0.010509727376638545,-0.7850164102155158,Lauderhillcity,12
769,0.0004667761745053014,0.006900281899056717,-0.9697981931096537,Portervillecity,6
1700,0.0004641175534153597,0.0031453280971067564,1.4350299394872854,McKinneycity,48
663,0.00045884086236314716,0.03657029846917788,-0.41137777470377934,FortWorthcity,48
1497,0.00045881740192686135,0.009147061939053697,-0.8341569052906641,Portalescity,35
24,0.0004567187932667337,0.015423282378786984,-0.6388881529465743,Delanocity,6
797,0.0004557078229451591,0.008919346634612725,-0.8419673252731958,CoosBaycity,41
8,0.00045487540813634117,0.0017589153051633505,1.9011023693408087,Hendersoncity,21
360,0.0004539213651893754,0.00431870230846234,1.2104249598250632,Enterprisecity,1
1216,0.0004519080241506284,0.005299748261070857,-1.0897014722417946,PortHuenemecity,6
1534,0.00045076065866451494,0.008921688149411643,-0.8372737722690652,GardenGrovecity,6
1580,0.000449821943205893,0.007171882935358284,-0.9336944438675873,HainesCitycity,12
1916,0.0004490556864420491,0.019395475690643656,0.5637815334671878,SouthElMontecity,6
1903,0.00044851126754283664,0.008908549462238785,-0.8358032660028879,Kentcity,53
924,0.00044761440476332045,0.0036508611123981967,1.3077482995954586,Sweetwatercity,48
328,0.00044710204793365466,0.005834613178756828,-1.0327391295644173,Glassboroborough,34
822,0.00044641545798879394,0.0034591660906935196,-1.3418237422265584,Marshallcity,29
528,0.00044613842775878543,0.011663399206100373,0.7275095575106899,PicoRiveracity,6
773,0.0004433922734721893,0.006801257206244769,-0.9520977948815488,Oswegocity,36
214,0.00044119494737884346,0.0033872813809078884,1.348083701698774,Mansfieldcity,48
664,0.0004408824538412163,0.006761393239873854,-0.9522130385658342,GrantsPasscity,41
487,0.00043886587283925913,0.004055071313916014,-1.228424125724622,Fairborncity,39
1202,0.0004369338007862321,0.006230920491985016,-0.9877305222160238,Longviewcity,53
1064,0.00043499760477066455,0.006601732255764726,-0.9572826691150189,SanJacintocity,6
131,0.00043265826869577065,0.009406145404932039,0.798690451858622,Belchertowntown,25
1018,0.0004307481063990518,0.003459172201304543,-1.3180660180177457,Sunnyvalecity,6
523,0.00042937370448400286,0.010296082991739605,-0.7601483674831938,Stuttgartcity,5
261,0.00042726800399286037,0.009770713919419794,0.7786081372043422,WinterHavencity,12
1641,0.00042601964461499813,0.00590313433673713,-1.0021941185050154,TexasCitycity,48
1504,0.000425588011101568,0.004419153724844807,-1.1585837215878279,Kingstoncity,36
992,0.00042524899293924594,0.0038993615873408917,1.233219886486718,Grahamcity,37
39,0.0004226766416466044,0.014898086863373855,-0.6255232723540478,Plainsborotownship,34
782,0.00041861808482596694,0.005731958351580371,-1.008261625304107,Phillipsburgtown,34
1436,0.0004181002567989662,0.00634143474259348,0.9576990605532024,Stocktoncity,6
75,0.00041716024597477904,0.015726800697187335,-0.6045790776131833,Yarmouthtown,25
1991,0.00041529945474025993,0.003947208400778039,-1.211269686379967,Waterburytown,9
497,0.0004131854209466257,0.0038262246592928326,-1.2272098476619833,Middletowncity,39
444,0.0004125218494990106,0.008691762761619098,0.8115923064570227,Galvestoncity,48
340,0.00041154739860124116,0.01794456483734838,-0.5615332595337843,Dovertownship,34
692,0.00041101071121704973,0.011833242507934662,0.6931924522849429,NationalCitycity,6
61,0.000408963669171943,0.003742350918674784,-1.2345820610725962,Stauntoncity,51
1296,0.0004067999771662993,0.00493581637008979,-1.0715206079987085,Woodburycity,34
1388,0.0004066948299253061,0.003844705047376014,-1.2145918245562415,Binghamtoncity,36
567,0.00040574545761512483,0.0029924493030500576,1.3757093027627179,Lakewoodcity,6
991,0.0004004706709050167,0.006338665883023679,-0.93749646903082,Valdostacity,13
1162,0.0003994408266296014,0.0051608614614265125,1.0382586897140733,ArroyoGrandecity,6
110,0.00039899821979357794,0.012663663129309692,0.6599368546957597,BoyntonBeachcity,12
1449,0.0003943454445014992,0.00391891458221988,-1.1845867751715085,NorthBergentownship,34
1391,0.00039247475252503265,0.007314186597053335,0.8635605013804302,Jaspercity,18
1747,0.0003880569784346429,0.004184041718799085,1.1371121617784283,Lancastercity,6
247,0.000387803112094913,0.010793012726580418,-0.7054104773754775,NewPortRicheycity,12
1816,0.00038648570084444796,0.014912159686274084,-0.5978578547316397,Darientown,9
1840,0.0003854914124894875,0.00290366307090027,-1.36134067715763,Andersoncity,18
1654,0.00038293506169257704,0.005056373576913589,-1.0270846640215665,Speedwaytown,18
319,0.0003802849112966074,0.008157783845916328,-0.8045513403490125,Ukiahcity,6
492,0.0003772303160211114,0.0061267924427090325,0.9255848110296718,Sudburytown,25
1350,0.0003760451701696568,0.010884233569376501,0.6916854835237111,Rosemeadcity,6
430,0.0003721249073226382,0.00960212660169093,-0.7330431221523681,Westerlytown,44
1821,0.0003714964197327495,0.004042325323571332,1.1319992634728548,ElCerritocity,6
44,0.0003709457746835929,0.006425776820082984,0.8961001938011544,Paramusborough,34
801,0.00036831489916328415,0.006923405360069039,-0.8600132744781351,Neptunetownship,34
1217,0.00036577513053857267,0.0034866534017995877,-1.2097852241666183,WestMonroecity,22
741,0.0003651186774068559,0.005386457179512695,0.9715309063866092,Amesburytown,25
895,0.0003635584076712199,0.010095000073179964,-0.7064716030234828,Madisoncity,1
1518,0.0003633128276783324,0.003391534256656169,1.2225554493595394,Gardnercity,25
1573,0.00036221155462312616,0.012911427052164507,-0.6226386950059956,Kelsocity,53
1182,0.0003605148010400077,0.007200101448168256,0.8342325322272824,Florencecity,45
1941,0.00036036822832165495,0.004586811301294213,-1.0463657687761998,Tustincity,6
1450,0.00035993404499393524,0.006111863887501081,-0.9052267887548401,Mobilecity,1
1257,0.0003595215068943812,0.0046898286081629706,1.0335397657835192,Fontanacity,6
358,0.00035902359373313073,0.005381452368513209,-0.9638379879431844,Logansportcity,18
1105,0.0003583548826278446,0.005621980489332663,-0.9420018848160843,Butlercity,42
306,0.00035733315571982765,0.005023950140981144,-0.9953694984762457,Baytowncity,48
1535,0.0003546229822130892,0.0068066654955908565,-0.8511324540427111,CliffsideParkborough,34
1054,0.0003541091982533501,0.007655572863906538,0.801631902067169,MiamiSpringscity,12
243,0.00035348343568946853,0.022043883122943427,-0.46855889349955654,ElMontecity,6
1376,0.0003526986382293737,0.004254712685168893,1.0749912271182576,Rialtocity,6
879,0.00035080612266199216,0.009914372957677534,0.7003277769805728,Murraycity,21
1557,0.0003487358884623132,0.00463100789258466,1.0243930715202318,Pinolecity,6
371,0.00034845194377506786,0.006116256229079014,-0.8903493001442911,Smyrnacity,13
814,0.0003461711863679764,0.00791320108074335,-0.7794858047462694,Tahlequahcity,40
1637,0.00034505149602218386,0.0030517387052251548,-1.2562284143386706,Middletowntown,9
1510,0.00034370534412120997,0.005714130225834372,-0.915035044274821,Salemcity,41
1974,0.00034228198970988165,0.021244616013036215,0.4698602234811977,Tarborotown,37
1676,0.0003417568943642664,0.006906165789572648,-0.8294673637338714,Freeholdborough,34
913,0.0003414658785454686,0.006711593917397198,-0.8411288350707911,LongBeachcity,36
1145,0.00034002519766509126,0.0025648536049471525,1.3606004537893992,Slidellcity,22
1168,0.00033735944378022656,0.005853549582668885,-0.8956245431726542,Dunkirkcity,36
1749,0.0003363140865319027,0.003871595927453732,1.1006498955515374,Ocalacity,12
1830,0.00033538129006499274,0.005736650565439228,-0.9021005556867496,Andrewscity,48
927,0.0003352629043299627,0.006700209297828909,-0.8341665230971386,ElkCitycity,40
688,0.00033516720308972737,0.0028265846055283398,1.2866165297400767,Yakimacity,53
614,0.00033475318713388285,0.008411921014037703,0.7432662852664077,RedBluffcity,6
290,0.0003341068574431172,0.014624984386472252,-0.5613836763345676,Lowertownship,34
527,0.00033305490472398914,0.005843632888514867,-0.8906515365749854,Fultoncity,36
66,0.0003330230111211115,0.002422716954304273,1.3855527849360791,Gastoniacity,37
1707,0.00033254258374373246,0.006182134485635147,-0.8651109853964726,Suffolkcity,51
1057,0.0003323389591357463,0.002423754698479286,1.383831980661589,Bridgetoncity,29
387,0.00033005877374015326,0.002383060967907625,1.3908298064779319,Kilgorecity,48
1357,0.00032995126018154887,0.005147850089153709,0.9448334044414015,RockSpringscity,56
95,0.00032904739128689536,0.002623345128875934,1.323412181968565,Maldencity,25
273,0.0003283869521255477,0.0056800219000577076,-0.8971086452438388,MichiganCitycity,18
1770,0.00032747219717331233,0.02177262607010462,-0.45385354658021376,Pharrcity,48
1506,0.00032735759461332995,0.014578359838726108,0.5565855705141094,Greercity,45
1293,0.0003267427074274267,0.005315836575870323,-0.9251747272486955,NewCastlecity,18
91,0.00032305361924605337,0.0031461319623927895,-1.1970949674628006,Clintoncity,28
701,0.0003228235494554557,0.00574445299144622,-0.8844459414386351,Albanycity,41
1364,0.000321938388506342,0.014931426700809434,0.5452968380708865,Camdencity,34
1675,0.0003218652881671247,0.004004465174222186,1.0586624864662713,Wilmingtontown,25
753,0.0003213347669108064,0.010957525255447425,0.637226909689054,StevensPointcity,55
1729,0.00032127337585907467,0.005975031556022666,0.8650275338152682,Snydercity,48
124,0.000320756887164901,0.005761074922432896,0.8803302640420674,Keenecity,33
638,0.0003205303939212697,0.011205063343693025,-0.629280951011159,BocaRatoncity,12
15,0.0003191105172490684,0.003524192968708044,1.1239270305810514,FortDodgecity,19
1343,0.0003181322196270395,0.006437267345108605,-0.8291148986626489,Somervillecity,25
1539,0.0003138862519356768,0.011341599970959045,-0.6189223026968851,DeerfieldBeachcity,12
852,0.00031345008578949704,0.005539599011220898,-0.8875703728103904,OilCitycity,42
669,0.00031335945417471816,0.02883680424583801,0.38437750372237833,Bostoncity,25
1913,0.00031313057051942446,0.004168241233497209,1.0233950594239989,Ridgecrestcity,6
524,0.00031220188555758133,0.006236869360428728,-0.8345260446234051,Auburncity,36
1507,0.0003116142055104909,0.003276211665722082,1.1520572920233818,WallaWallacity,53
537,0.0003088100861054564,0.003801415190346758,-1.0644127385064943,Burlingtontownship,34
1482,0.000303753417358574,0.004382806960927011,-0.9828667122994711,Lawrencecity,18
1452,0.00030261971079140643,0.0037877373052012577,1.0555981970474935,Oviedocity,12
1346,0.0003005472890198122,0.0046317167807572845,-0.950914186639547,Anacortescity,53
697,0.000298432305406709,0.004385706285454469,-0.9738963197070197,Marioncity,39
600,0.000295462012355618,0.05376822701728344,-0.2698054692031452,NewYorkcity,36
729,0.000295377484153813,0.003833789278416715,-1.0365839866325792,Downeycity,6
304,0.0002919616196215842,0.004591394549450068,-0.9413590198328062,Bethanycity,40
416,0.00029162844582798065,0.0082307503594738,-0.7013980659566693,Greenfieldcity,18
230,0.00028987713737251377,0.003681314187592189,-1.048017887567614,FortMadisoncity,19
595,0.0002880451431568466,0.003021472601842337,-1.1535272764358329,Massilloncity,39
1575,0.00028235579374674924,0.0037523137569744304,-1.0244634290556884,Chesapeakecity,51
1256,0.0002809157815045502,0.00328028604794781,1.0931575347266387,Goodlettsvillecity,47
127,0.0002806621557707907,0.004299466919444435,-0.9539223189774895,LomaLindacity,6
1820,0.00027960785677027535,0.007451184238397341,-0.722107723178004,DesMoinescity,53
1230,0.00027814243920733483,0.003122667474705873,-1.114950631660537,Ogdensburgcity,36
1021,0.0002780370400276778,0.006815550586884251,-0.753147135688924,Midvalecity,49
239,0.0002776021186986059,0.005362097736717865,-0.8490642310150942,Auburncity,53
1963,0.0002769352691113655,0.006849825092643015,-0.7497575934473666,Poughkeepsiecity,36
177,0.0002767788609878066,0.024272185882782397,0.39467568791628127,JerseyCitycity,34
268,0.0002765447159355715,0.013777500318123491,0.5264400702909666,Maryvillecity,29
631,0.0002761975267013127,0.007702402145761337,0.7058002139531511,Trentoncity,34
1319,0.0002750243278268752,0.0073660809193818655,-0.7203206856699464,SomersPointcity,34
1153,0.0002737634760549155,0.00955888487518328,-0.6301769092036967,Johnstowncity,42
413,0.0002718628652807168,0.04433622879184428,-0.28642580949107654,Baltimorecity,24
1867,0.0002712069505269752,0.005335137458692389,-0.8413564085347677,Berwickborough,42
1628,0.0002710502718865036,0.00865655177545919,0.659217224432099,Hollistercity,6
1378,0.0002699067996320962,0.010464202847964246,-0.5977693050522549,Jacksoncity,28
349,0.0002691371252281569,0.011603291925931875,0.5665338427544209,Pullmancity,53
883,0.00026804114041919933,0.00428406752047105,0.9339084845896614,Muskogeecity,40
1587,0.0002668426746722435,0.004041698434232565,-0.9594675371552727,JohnsonCitycity,47
483,0.00026650607849218623,0.004834556959729236,-0.8763687442196473,Eulesscity,48
241,0.00026608573735828185,0.00570891702431585,-0.80547992849495,Lebanoncity,42
488,0.0002655776604281382,0.005750192755868499,-0.8018005398679615,Morristowncity,47
138,0.000263864915565666,0.009384151864308243,0.6244676777208168,UnionCitycity,47
106,0.00026348198114505516,0.010805542263319838,0.5811082377818576,SanLuisObispocity,6
1280,0.00026111349347502066,0.0062554696881687065,-0.7620546002768291,Daphnecity,1
1104,0.0002610739076427871,0.005182006492943475,-0.8376615713047253,Hesperiacity,6
1351,0.0002609782489676399,0.004232230795754807,-0.9271724858158128,Jacksonvillecity,48
102,0.0002608124133969899,0.00849296033296691,-0.6528997464306429,Hollywoodcity,12
386,0.00025887631844100686,0.0039824672221843785,0.9520671188482797,Chinocity,6
876,0.0002575252948691466,0.005653446117033799,-0.7963174308302455,Eufaulacity,1
1724,0.00025611267673935413,0.0040931887324541765,-0.934023970044213,CostaMesacity,6
1552,0.000255026009282329,0.002973809678167836,-1.094089760248069,Auburncity,23
137,0.0002545791590957043,0.005117541551255725,-0.8323972555452595,Campbellcity,6
1644,0.0002527418672314193,0.008185236230999463,-0.6547903767353618,Radcliffcity,21
1751,0.00025175945836656465,0.005062951062692011,-0.832248176775834,NewportNewscity,51
147,0.00025171042386460394,0.004757488641275245,-0.8585986425492088,Pottsvillecity,42
1106,0.0002512234796080377,0.005797146453533377,-0.7766484819946377,SierraVistacity,4
1303,0.00025107618987022515,0.01130258773180565,-0.5545101983695672,McAllencity,48
1689,0.0002501892340051082,0.004672887049451099,0.8637510772378363,HarkerHeightscity,48
136,0.00024924768102348497,0.005963005237469933,0.7626903640413382,Wilbrahamtown,25
1480,0.0002483631563484968,0.004606591480268493,0.8667924769058164,Albemarlecity,37
317,0.00024630344799225903,0.015485450146037704,-0.4682183345488014,Sangercity,6
763,0.00024554428144954633,0.004357617013847976,-0.8862496746534341,GroverCitycity,6
1958,0.00024544268257321714,0.00487273450248481,0.8377067225989873,Jacksonvillecity,5
68,0.00024496930639858597,0.011222187174328007,0.5497059736549619,PerthAmboycity,34
1190,0.00024489533037743084,0.00546144419849132,-0.7901532517855822,Somersworthcity,33
695,0.00024280419180957205,0.027793215827242798,-0.3448276096475124,Dallascity,48
475,0.00024177425706380226,0.01130553824256185,-0.5440696191533154,Aberdeencity,53
847,0.00024137187599465777,0.005367297586580822,0.7913359215175787,Farmingtoncity,35
752,0.00024102929617014486,0.003239200576580754,-1.0190030606966856,Owensborocity,21
1733,0.00023952544772486582,0.008261174681815144,-0.6344795126544689,Bellefontainecity,39
1131,0.0002394362572342693,0.0037088742651310174,-0.9489231703057637,SierraMadrecity,6
1142,0.0002381538240376574,0.015032742484762527,0.4673955631808759,CathedralCitycity,6
1325,0.00023708499845364735,0.009546093301589748,0.5868408704055629,LagunaBeachcity,6
728,0.00023693017188189999,0.003272384001225241,-1.0051487059375441,Norwalkcity,39
1009,0.0002356016278544744,0.005328894543595024,-0.7846470556339585,Herndontown,51
1728,0.00023487030816823432,0.005824736371395328,0.7491545408657706,Murfreesborocity,47
553,0.00023485041462165753,0.0032796889268703975,-0.9996086621698517,Stamfordtown,9
1188,0.00023319860619226698,0.002728801510140909,1.0923143974134448,Saugustown,25
411,0.00023289826417170395,0.005389917005813866,-0.7756798923137276,Middletowncity,36
885,0.00023255435477118774,0.003855746081581425,-0.9171347734836665,Whittiercity,6
1331,0.00023226177833738252,0.007455482141302979,0.6579456526180117,TarponSpringscity,12
101,0.0002307400084852629,0.006806378298042575,-0.68656931444859,Wallingtonborough,34
573,0.00023026206705297733,0.022358179071457544,-0.37544548662200794,Ithacacity,36
504,0.00022969571367566604,0.003213086768688894,-0.9988042926938685,MidwestCitycity,40
613,0.00022832204893278053,0.0038515538506507484,-0.9092472330979862,Salemcity,25
1835,0.00022714284942588944,0.014499993530582336,-0.46489830644322566,Patersoncity,34
838,0.0002267808210844256,0.006184064963514863,-0.7143040885274453,Greenwichtown,9
880,0.00022610302200073474,0.007466415596769922,-0.6486848076647749,Paradisetown,6
450,0.00022379430232548835,0.010247742491790612,0.5500949767505433,Brownsvillecity,47
1279,0.00022376664689103087,0.017429986910296732,0.42023760947709815,PalmSpringscity,6
677,0.00022311398755926916,0.005774740067558123,-0.733336992412606,Hopkinscity,27
114,0.0002227728027565294,0.009345134576061384,0.5749942619357866,Marysvillecity,6
9,0.00022238434695062985,0.006460865874570907,0.69193173829951,Claytoncity,29
566,0.0002219048137231415,0.0023036790009831947,1.1599401548933876,Clevelandcity,47
249,0.00022022925490196605,0.005263113099342442,-0.7633685835909074,LaCrossecity,55
1812,0.00022012244304877088,0.008440945180914195,-0.6016721818506876,Lodiborough,34
1128,0.00022005967620246882,0.0035365193013960523,-0.9317017897527281,Burbankcity,6
770,0.00021947930132047494,0.003232074444278144,0.9734578508177384,Dothancity,1
1908,0.00021846507958724778,0.003964317996744425,-0.8766136682321035,Bangorcity,23
794,0.0002177029657209809,0.006842072351127949,-0.6651376262472146,Roseburgcity,41
99,0.00021725853339119147,0.0051072379488918025,-0.7697461565529552,Manchestercity,33
1307,0.00021724911122616983,0.0065095830296676704,0.6813155133660288,Montclaircity,6
1473,0.00021718784014395837,0.005090105295744306,-0.7709216866508878,Salemcity,39
812,0.00021715099706227684,0.004295485191859021,-0.8394678280778017,Olympiacity,53
1921,0.0002169355678135292,0.0036710610002194575,-0.9078936346130133,SuisunCitycity,6
331,0.00021417755620070764,0.0018426522608246123,1.274467629372284,Hurstcity,48
1288,0.00021314111397765964,0.004918430190471329,-0.7769869399279018,Mexicocity,29
1126,0.0002126137214122576,0.004023097270804899,-0.8584283052292031,MountainViewcity,6
1911,0.00021195127161683578,0.009210478224778362,-0.5649781386849166,WebsterGrovescity,29
915,0.0002118789117472679,0.005862386718933066,0.7092411178182865,Louisvillecity,8
1233,0.00021151644524607956,0.005390768425495846,-0.7391575075225537,Woonsocketcity,44
458,0.00021108614218739375,0.003600467457408019,-0.9043388572610335,FrontRoyaltown,51
355,0.00021039358081465886,0.005487504335286657,0.730630746636747,Genevacity,36
1458,0.00020903784453440082,0.003861884661462438,0.8688335973893688,Walpoletown,25
1906,0.0002087610200487879,0.005574861468268586,-0.7220341357037716,PalisadesParkborough,34
1459,0.00020749719603235602,0.003941750678783313,0.8567772512425508,SanLeandrocity,6
1044,0.00020704505419982973,0.026239336202404026,0.32797907711612845,Washingtoncity,11
1311,0.00020689971400613205,0.010156395162607317,-0.5313215841150327,Harrisonburgcity,51
829,0.0002067435527755406,0.004036310770896022,0.8451026423478329,Turlockcity,6
1799,0.0002061140848808978,0.013444760768071025,-0.46015274515142046,Chicocity,6
1393,0.00020465476652470726,0.0033048171720172744,-0.9295706654764562,Hopewellcity,51
1300,0.00020369022171522314,0.007691801096798681,-0.6065385036722448,ElRenocity,40
1495,0.00020290373705980486,0.008835257234823578,-0.5645109418050511,MillValleycity,6
1073,0.000200105994890801,0.009709674976471822,0.5345311137137758,Maderacity,6
158,0.00020004416984572925,0.009546933150910337,0.5390288087101532,Clearwatercity,12
1806,0.00019980164526508124,0.004565679026057257,-0.7809390949093877,Lynnwoodcity,53
